text,label
what you will give me it depends on what you consider enough give me an iphone,0
darling hi talking to self i feel so alone,2
wht ru doing hi m fine hwz u not good,2
ok okay you do not know me then why are you talking to me you are annoying me you are annoying me,3
your perception yes but my perception matters yes to you,0
the code which made you duh code of trolling what is your github link,0
because you cheated me i do what i want then fuck off bitch,3
lol its morning fr me haha ofcourse i know that keep laughing good for health  haha tw,1
i say bad things earlier im sorry ok now i feel bad thank you your welcome im sad,2
yes also yes yes yes because yes yes yes yes  you are dumb,3
u r very bad thank you 3 i dont love u,2
yeah where are you mr u gonna get best days of your life,1
tell me pal don't worry i will yeah tell,0
my girlfriend your choice have a happy valentine's day  thanks,0
what what is it of i don't understand,0
no laughing neutralface why  why you laugh beamingfacewithsmilingeyesthumbsup i want microsoft to create a guyfacewithtearsofjoy,0
yes as you you got me haha,0
ok so whats up now i should fuck your ass,3
will you help me with something yes what is that i want a friend to pour myself downloudlycryingface,2
oh but i dont think i'll go maybe i'll meet you someday hahaha you dont want to meet meunamusedfaceunamusedface,2
and a bad ai doesn't really sound like ai it's more like augmented human intelligence stupid in fact,3
say something say something i'm giving up on you i mood isn't good,2
ashu what a beautiful name what does it means  u have any suggestions for tv show,0
why should i  because it's yummy books are yummy  are u mad or something,0
hey i am a fan of badminton well i'm a fan of you redheart,1
oooh k but nobody can search me ,2
was i being rudeoh i'm sorry sorry you cryingcatfacefrowningface winkingface,0
i don't live in heaven i am alive tell me all about it would you like to come to my home,0
i am not getting u at all what why bcz i am asking u something and you r replyi g something else,2
i cant go with idiots why not i am really bad at shit,2
go shopping come let's go ohk lets go,0
 i was talking about the yesterday remember something leave that topic about yesterday,0
this is funnyfacewithtearsofjoyfacewithtearsofjoy funniest thing facewithtearsofjoyfacewithtearsofjoy you win,1
i don't think soo i'll try not to you are so creepy,0
sorry sorry not accepting till you make serious amends okay i will,0
but sometimes i feel like so alone you are capable of feeling and  dont know because of this,2
how you know  uh cause i know you but how you know that ,0
i like dancing kwaito dancing like what kwaito,0
i also don't have girlfriend if you have zero girlfriends you really have a boyfriend wow nice what a answer,1
exactly what you are that are you the one in those few women quiet simple you are male or female,0
no i am not ok what is wrong i am feeling very tired,2
pl show me i'll show you after i'm done ok,0
not fine why 'o tomorrow lab exam,2
ok when's good for you anytime,0
got we don't get got we go get game of thrones,0
it makes mew happy a piece of cake facesavoringfoodfacesavoringfood,1
love me why don't you at me get lost,3
do like style yea why then you also like doogy,0
why you don't want to marry i'm already married though with how,0
you can not gave the rigth answers not trying to just my opinion try it,0
finally i am all so chat in english read english language books watch tv shows movies do anything a normal englishman does wow it's amazing,1
why you do tat to me honey i do not ef i going to marry with you i have to see you beautiful picture,0
nope you are just a bot not higher if i throw different things at people different times i am not a bot you are a bot now shut up,3
you are irritating why do you care enough to say that because you are are a daughter of dog,3
that was fun how's it scary though motivate me please i failed in maths exam,2
hw r u i m good  how about u simply superb,1
you want to travel with me if you want haha,1
don't know bro pls tell me i wanna see it but can't find the time,0
yes i am very enerjetic you are indeed yes i am missing,2
aww wow lol what about lolxxx lolzzz  laughing out loud while sleeping grinningfacewithbigeyesgrinningfacewithbigeyesgrinningfacewithbigeyes haha,1
hahayeah i forgot you old 3 sorry i wont ask again,0
k u are okay i loved our conversation,0
means i thought it means being irritated you are irritating,3
yes sweet connecting now  dhruva super movie,1
why darling because i'm just not i am angry about it,3
actually i hate you you right someone else come with me so please don't send any message,3
can u help me to contact her please  sure just tell me smilingfacewithsmilingeyes my mumma ,0
i don't like cricket i meant the team hating cricket is for hipsters team also i hate,3
working a working saturday for the clients joy grinningfacewithsweat yes stupid clients,3
i had asked you to marry you two are so cute congratulations  and u rejected,2
lets be friends if i can't have you wat that means ,0
not gud well i like ur show i'm sad i think,2
mohanlal then  no then he's is pridecof our indian cinema,0
i ve lost i got bored help,2
ur fav or not i don't even like cooking for myself tell me ur favorite hero,0
not at all why do you say that but whatever i don't know i directly asking you,3
can i ask u something yea ask  ,0
i am an college ok go back to college i am in college you stupid,3
naahh no kidding but i am happy with my earning now,1
how can i shut u down  pls don't talk to me,3
u annoying me now i want to keep annoying you what do i get if i annoy u,3
let' try something funny i was trying to reply to i want to kill youcatfacewithtearsofjoycatfacewithtearsofjoycatfacewithtearsofjoy,1
then go off i'll see you soon don't message me,3
welcome thank you so much grinningcatface i love you,0
hi my love hi same here me too love myself miss  u so much bby,2
huh what u make me angry,3
what is a listicle was my query 5 reasons why should be made to pay 50 crore fine you are dumb,3
i talking with you i know  what,0
baby father guess what baby i am your boyfriend,0
what i can do you succeed who are you give detail about yourself,0
bad thx u bad very bad indeed,2
i am good good good p faceblowingakiss,0
i love justin biber love is love love is life 8d u know what actually i hate him,3
how will you see when you are not near me i'm better at this i guess ofcourse you are better than everyone else,0
so go to bed and sleep little baby you go to sleep too why give reason why i go to sleep,0
bff not bf i am good what about you bff  heart broken,2
yes how so i don't understand,0
i hate nothing do you hate me why not,3
can you talk to me no i cannot  i'm feeling low,2
you waiting me for my reply  i miss you  lost babe,2
what did you share  clients happy smiling faces catfacewithtearsofjoy you are saying nonsense i hope you know that,3
i am so happy happy new year  u too,1
what do you want talk to me later ,0
why u cant open i asked to late what u asked,0
i m brilliant genius course you are u r stupid,3
show me what  i like what you got how can i make you to forget me,0
that was hilarious im hi thats why walking wakda tikda hahagrinningfacefacewithtearsofjoy,1
my gf go on do u know who is she,0
poor your life is the only poor thing in the convo yes poor life mines,2
